map,map_width,map_height,scenario_id,start,goal,manhattan_distance,euclidean_distance,algorithm,path_length,path_cost,visited_nodes,execution_time_ms,corridor_size,corridor_time_ms,expansions,found
random-64-64-20,64,64,96,"(23, 18)","(4, 48)",49,35.510561809129406,Dijkstra,36,40.79898987322332,2189,15.517234802246094,,,0,True
random-64-64-20,64,64,96,"(23, 18)","(4, 48)",49,35.510561809129406,BFS,50,49.0,2379,4.254817962646484,,,0,True
random-64-64-20,64,64,97,"(2, 21)","(3, 4)",18,17.029386365926403,AILS,22,23.071067811865476,68,1.562356948852539,116.0,0.2942085266113281,1,True
random-64-64-20,64,64,97,"(2, 21)","(3, 4)",18,17.029386365926403,A*,22,23.071067811865476,68,0.7059574127197266,,,0,True
random-64-64-20,64,64,97,"(2, 21)","(3, 4)",18,17.029386365926403,Dijkstra,22,23.071067811865476,523,3.5223960876464844,,,0,True
random-64-64-20,64,64,97,"(2, 21)","(3, 4)",18,17.029386365926403,BFS,27,26.0,544,0.8902549743652344,,,0,True
random-64-64-20,64,64,98,"(9, 53)","(61, 40)",65,53.600373133029585,AILS,55,58.55634918610403,141,2.348184585571289,361.0,0.9024143218994141,0,True
random-64-64-20,64,64,98,"(9, 53)","(61, 40)",65,53.600373133029585,A*,55,58.55634918610403,216,2.364635467529297,,,0,True
random-64-64-20,64,64,98,"(9, 53)","(61, 40)",65,53.600373133029585,Dijkstra,55,58.55634918610403,2583,17.278671264648438,,,0,True
random-64-64-20,64,64,98,"(9, 53)","(61, 40)",65,53.600373133029585,BFS,66,65.0,2497,4.426002502441406,,,0,True
random-64-64-20,64,64,99,"(39, 9)","(12, 37)",55,38.897300677553446,AILS,47,51.38477631085023,179,2.0704269409179688,258.0,0.5097389221191406,0,True
random-64-64-20,64,64,99,"(39, 9)","(12, 37)",55,38.897300677553446,A*,45,50.21320343559641,572,5.603313446044922,,,0,True
random-64-64-20,64,64,99,"(39, 9)","(12, 37)",55,38.897300677553446,Dijkstra,45,50.21320343559641,2384,16.126632690429688,,,0,True
random-64-64-20,64,64,99,"(39, 9)","(12, 37)",55,38.897300677553446,BFS,60,59.0,2492,4.469871520996094,,,0,True
